,0,1,2
811,MA5,RSI14,Momentum
812,MA5,RSI14,Sonar
813,MA5,RSI14,Sonar_sig5
814,MA5,RSI14,STDEV
815,MA5,RSI14,Sigma
816,MA5,RSI14,TRIX
817,MA5,RSI14,VR
818,MA5,RSI14,WILLR
819,MA5,RSI14,Psy
820,MA5,RSI14,Disparity20
821,MA5,RSI14,Disparity60
822,MA5,RSI14,ADX
823,MA5,RSI14,ADOSC
824,MA5,RSI14,Volume_OSC
825,MA5,RSI14,upperband
826,MA5,RSI14,middleband
827,MA5,RSI14,lowerband
828,MA5,RSI signal,CCI
829,MA5,RSI signal,A_Ratio
830,MA5,RSI signal,B_Ratio
831,MA5,RSI signal,ATR
832,MA5,RSI signal,UpDI
833,MA5,RSI signal,DownDI
834,MA5,RSI signal,MFI
835,MA5,RSI signal,Momentum
836,MA5,RSI signal,Sonar
837,MA5,RSI signal,Sonar_sig5
838,MA5,RSI signal,STDEV
839,MA5,RSI signal,Sigma
840,MA5,RSI signal,TRIX
841,MA5,RSI signal,VR
842,MA5,RSI signal,WILLR
843,MA5,RSI signal,Psy
844,MA5,RSI signal,Disparity20
845,MA5,RSI signal,Disparity60
846,MA5,RSI signal,ADX
847,MA5,RSI signal,ADOSC
848,MA5,RSI signal,Volume_OSC
849,MA5,RSI signal,upperband
850,MA5,RSI signal,middleband
851,MA5,RSI signal,lowerband
852,MA5,CCI,A_Ratio
853,MA5,CCI,B_Ratio
854,MA5,CCI,ATR
855,MA5,CCI,UpDI
856,MA5,CCI,DownDI
857,MA5,CCI,MFI
858,MA5,CCI,Momentum
859,MA5,CCI,Sonar
860,MA5,CCI,Sonar_sig5
861,MA5,CCI,STDEV
862,MA5,CCI,Sigma
863,MA5,CCI,TRIX
864,MA5,CCI,VR
865,MA5,CCI,WILLR
866,MA5,CCI,Psy
867,MA5,CCI,Disparity20
868,MA5,CCI,Disparity60
869,MA5,CCI,ADX
870,MA5,CCI,ADOSC
871,MA5,CCI,Volume_OSC
872,MA5,CCI,upperband
873,MA5,CCI,middleband
874,MA5,CCI,lowerband
875,MA5,A_Ratio,B_Ratio
876,MA5,A_Ratio,ATR
877,MA5,A_Ratio,UpDI
878,MA5,A_Ratio,DownDI
879,MA5,A_Ratio,MFI
880,MA5,A_Ratio,Momentum
881,MA5,A_Ratio,Sonar
882,MA5,A_Ratio,Sonar_sig5
883,MA5,A_Ratio,STDEV
884,MA5,A_Ratio,Sigma
885,MA5,A_Ratio,TRIX
886,MA5,A_Ratio,VR
887,MA5,A_Ratio,WILLR
888,MA5,A_Ratio,Psy
889,MA5,A_Ratio,Disparity20
890,MA5,A_Ratio,Disparity60
891,MA5,A_Ratio,ADX
892,MA5,A_Ratio,ADOSC
893,MA5,A_Ratio,Volume_OSC
894,MA5,A_Ratio,upperband
895,MA5,A_Ratio,middleband
896,MA5,A_Ratio,lowerband
897,MA5,B_Ratio,ATR
898,MA5,B_Ratio,UpDI
899,MA5,B_Ratio,DownDI
900,MA5,B_Ratio,MFI
901,MA5,B_Ratio,Momentum
902,MA5,B_Ratio,Sonar
903,MA5,B_Ratio,Sonar_sig5
904,MA5,B_Ratio,STDEV
905,MA5,B_Ratio,Sigma
906,MA5,B_Ratio,TRIX
907,MA5,B_Ratio,VR
908,MA5,B_Ratio,WILLR
909,MA5,B_Ratio,Psy
910,MA5,B_Ratio,Disparity20
911,MA5,B_Ratio,Disparity60
912,MA5,B_Ratio,ADX
913,MA5,B_Ratio,ADOSC
914,MA5,B_Ratio,Volume_OSC
915,MA5,B_Ratio,upperband
916,MA5,B_Ratio,middleband
917,MA5,B_Ratio,lowerband
918,MA5,ATR,UpDI
919,MA5,ATR,DownDI
920,MA5,ATR,MFI
921,MA5,ATR,Momentum
922,MA5,ATR,Sonar
923,MA5,ATR,Sonar_sig5
924,MA5,ATR,STDEV
925,MA5,ATR,Sigma
926,MA5,ATR,TRIX
927,MA5,ATR,VR
928,MA5,ATR,WILLR
929,MA5,ATR,Psy
930,MA5,ATR,Disparity20
931,MA5,ATR,Disparity60
932,MA5,ATR,ADX
933,MA5,ATR,ADOSC
934,MA5,ATR,Volume_OSC
935,MA5,ATR,upperband
936,MA5,ATR,middleband
937,MA5,ATR,lowerband
938,MA5,UpDI,DownDI
939,MA5,UpDI,MFI
940,MA5,UpDI,Momentum
941,MA5,UpDI,Sonar
942,MA5,UpDI,Sonar_sig5
943,MA5,UpDI,STDEV
944,MA5,UpDI,Sigma
945,MA5,UpDI,TRIX
946,MA5,UpDI,VR
947,MA5,UpDI,WILLR
948,MA5,UpDI,Psy
949,MA5,UpDI,Disparity20
950,MA5,UpDI,Disparity60
951,MA5,UpDI,ADX
952,MA5,UpDI,ADOSC
953,MA5,UpDI,Volume_OSC
954,MA5,UpDI,upperband
955,MA5,UpDI,middleband
956,MA5,UpDI,lowerband
957,MA5,DownDI,MFI
958,MA5,DownDI,Momentum
959,MA5,DownDI,Sonar
960,MA5,DownDI,Sonar_sig5
961,MA5,DownDI,STDEV
962,MA5,DownDI,Sigma
963,MA5,DownDI,TRIX
964,MA5,DownDI,VR
965,MA5,DownDI,WILLR
966,MA5,DownDI,Psy
967,MA5,DownDI,Disparity20
968,MA5,DownDI,Disparity60
969,MA5,DownDI,ADX
970,MA5,DownDI,ADOSC
971,MA5,DownDI,Volume_OSC
972,MA5,DownDI,upperband
973,MA5,DownDI,middleband
974,MA5,DownDI,lowerband
975,MA5,MFI,Momentum
976,MA5,MFI,Sonar
977,MA5,MFI,Sonar_sig5
978,MA5,MFI,STDEV
979,MA5,MFI,Sigma
980,MA5,MFI,TRIX
981,MA5,MFI,VR
982,MA5,MFI,WILLR
983,MA5,MFI,Psy
984,MA5,MFI,Disparity20
985,MA5,MFI,Disparity60
986,MA5,MFI,ADX
987,MA5,MFI,ADOSC
988,MA5,MFI,Volume_OSC
989,MA5,MFI,upperband
990,MA5,MFI,middleband
991,MA5,MFI,lowerband
992,MA5,Momentum,Sonar
993,MA5,Momentum,Sonar_sig5
994,MA5,Momentum,STDEV
995,MA5,Momentum,Sigma
996,MA5,Momentum,TRIX
997,MA5,Momentum,VR
998,MA5,Momentum,WILLR
999,MA5,Momentum,Psy
1000,MA5,Momentum,Disparity20
1001,MA5,Momentum,Disparity60
1002,MA5,Momentum,ADX
1003,MA5,Momentum,ADOSC
1004,MA5,Momentum,Volume_OSC
1005,MA5,Momentum,upperband
1006,MA5,Momentum,middleband
1007,MA5,Momentum,lowerband
1008,MA5,Sonar,Sonar_sig5
1009,MA5,Sonar,STDEV
1010,MA5,Sonar,Sigma
1011,MA5,Sonar,TRIX
1012,MA5,Sonar,VR
1013,MA5,Sonar,WILLR
1014,MA5,Sonar,Psy
1015,MA5,Sonar,Disparity20
1016,MA5,Sonar,Disparity60
1017,MA5,Sonar,ADX
1018,MA5,Sonar,ADOSC
1019,MA5,Sonar,Volume_OSC
1020,MA5,Sonar,upperband
1021,MA5,Sonar,middleband
1022,MA5,Sonar,lowerband
1023,MA5,Sonar_sig5,STDEV
1024,MA5,Sonar_sig5,Sigma
1025,MA5,Sonar_sig5,TRIX
1026,MA5,Sonar_sig5,VR
1027,MA5,Sonar_sig5,WILLR
1028,MA5,Sonar_sig5,Psy
1029,MA5,Sonar_sig5,Disparity20
1030,MA5,Sonar_sig5,Disparity60
1031,MA5,Sonar_sig5,ADX
1032,MA5,Sonar_sig5,ADOSC
1033,MA5,Sonar_sig5,Volume_OSC
1034,MA5,Sonar_sig5,upperband
1035,MA5,Sonar_sig5,middleband
1036,MA5,Sonar_sig5,lowerband
1037,MA5,STDEV,Sigma
1038,MA5,STDEV,TRIX
1039,MA5,STDEV,VR
1040,MA5,STDEV,WILLR
1041,MA5,STDEV,Psy
1042,MA5,STDEV,Disparity20
1043,MA5,STDEV,Disparity60
1044,MA5,STDEV,ADX
1045,MA5,STDEV,ADOSC
1046,MA5,STDEV,Volume_OSC
1047,MA5,STDEV,upperband
1048,MA5,STDEV,middleband
1049,MA5,STDEV,lowerband
1050,MA5,Sigma,TRIX
1051,MA5,Sigma,VR
1052,MA5,Sigma,WILLR
1053,MA5,Sigma,Psy
1054,MA5,Sigma,Disparity20
1055,MA5,Sigma,Disparity60
1056,MA5,Sigma,ADX
1057,MA5,Sigma,ADOSC
1058,MA5,Sigma,Volume_OSC
1059,MA5,Sigma,upperband
1060,MA5,Sigma,middleband
1061,MA5,Sigma,lowerband
1062,MA5,TRIX,VR
1063,MA5,TRIX,WILLR
1064,MA5,TRIX,Psy
1065,MA5,TRIX,Disparity20
1066,MA5,TRIX,Disparity60
1067,MA5,TRIX,ADX
1068,MA5,TRIX,ADOSC
1069,MA5,TRIX,Volume_OSC
1070,MA5,TRIX,upperband
1071,MA5,TRIX,middleband
1072,MA5,TRIX,lowerband
1073,MA5,VR,WILLR
1074,MA5,VR,Psy
1075,MA5,VR,Disparity20
1076,MA5,VR,Disparity60
1077,MA5,VR,ADX
1078,MA5,VR,ADOSC
1079,MA5,VR,Volume_OSC
1080,MA5,VR,upperband
1081,MA5,VR,middleband
1082,MA5,VR,lowerband
1083,MA5,WILLR,Psy
1084,MA5,WILLR,Disparity20
1085,MA5,WILLR,Disparity60
1086,MA5,WILLR,ADX
1087,MA5,WILLR,ADOSC
1088,MA5,WILLR,Volume_OSC
1089,MA5,WILLR,upperband
1090,MA5,WILLR,middleband
1091,MA5,WILLR,lowerband
1092,MA5,Psy,Disparity20
1093,MA5,Psy,Disparity60
1094,MA5,Psy,ADX
1095,MA5,Psy,ADOSC
1096,MA5,Psy,Volume_OSC
1097,MA5,Psy,upperband
1098,MA5,Psy,middleband
1099,MA5,Psy,lowerband
1100,MA5,Disparity20,Disparity60
1101,MA5,Disparity20,ADX
1102,MA5,Disparity20,ADOSC
1103,MA5,Disparity20,Volume_OSC
1104,MA5,Disparity20,upperband
1105,MA5,Disparity20,middleband
1106,MA5,Disparity20,lowerband
1107,MA5,Disparity60,ADX
1108,MA5,Disparity60,ADOSC
1109,MA5,Disparity60,Volume_OSC
1110,MA5,Disparity60,upperband
1111,MA5,Disparity60,middleband
1112,MA5,Disparity60,lowerband
1113,MA5,ADX,ADOSC
1114,MA5,ADX,Volume_OSC
1115,MA5,ADX,upperband
1116,MA5,ADX,middleband
1117,MA5,ADX,lowerband
1118,MA5,ADOSC,Volume_OSC
1119,MA5,ADOSC,upperband
1120,MA5,ADOSC,middleband
1121,MA5,ADOSC,lowerband
1122,MA5,Volume_OSC,upperband
1123,MA5,Volume_OSC,middleband
1124,MA5,Volume_OSC,lowerband
1125,MA5,upperband,middleband
1126,MA5,upperband,lowerband
1127,MA5,middleband,lowerband
1128,MA20,MA60,MA120
1129,MA20,MA60,MA5_gra
1130,MA20,MA60,MA20_gra
1131,MA20,MA60,MA60_gra
1132,MA20,MA60,MA120_gra
1133,MA20,MA60,V_MA5
1134,MA20,MA60,V_MA20
1135,MA20,MA60,V_MA60
1136,MA20,MA60,V_MA120
1137,MA20,MA60,EMA5
1138,MA20,MA60,EMA20
1139,MA20,MA60,EMA60
1140,MA20,MA60,EMA120
1141,MA20,MA60,MACD
1142,MA20,MA60,MACD_sig9
1143,MA20,MA60,MACD_OSC
1144,MA20,MA60,Fast%K
1145,MA20,MA60,Fast%D
1146,MA20,MA60,Slow%K
1147,MA20,MA60,Slow%D
1148,MA20,MA60,RSI14
1149,MA20,MA60,RSI signal
1150,MA20,MA60,CCI
1151,MA20,MA60,A_Ratio
1152,MA20,MA60,B_Ratio
1153,MA20,MA60,ATR
1154,MA20,MA60,UpDI
1155,MA20,MA60,DownDI
1156,MA20,MA60,MFI
1157,MA20,MA60,Momentum
1158,MA20,MA60,Sonar
1159,MA20,MA60,Sonar_sig5
1160,MA20,MA60,STDEV
1161,MA20,MA60,Sigma
1162,MA20,MA60,TRIX
1163,MA20,MA60,VR
1164,MA20,MA60,WILLR
1165,MA20,MA60,Psy
1166,MA20,MA60,Disparity20
1167,MA20,MA60,Disparity60
1168,MA20,MA60,ADX
1169,MA20,MA60,ADOSC
1170,MA20,MA60,Volume_OSC
1171,MA20,MA60,upperband
1172,MA20,MA60,middleband
1173,MA20,MA60,lowerband
1174,MA20,MA120,MA5_gra
1175,MA20,MA120,MA20_gra
1176,MA20,MA120,MA60_gra
1177,MA20,MA120,MA120_gra
1178,MA20,MA120,V_MA5
1179,MA20,MA120,V_MA20
1180,MA20,MA120,V_MA60
1181,MA20,MA120,V_MA120
1182,MA20,MA120,EMA5
1183,MA20,MA120,EMA20
1184,MA20,MA120,EMA60
1185,MA20,MA120,EMA120
1186,MA20,MA120,MACD
1187,MA20,MA120,MACD_sig9
1188,MA20,MA120,MACD_OSC
1189,MA20,MA120,Fast%K
1190,MA20,MA120,Fast%D
1191,MA20,MA120,Slow%K
1192,MA20,MA120,Slow%D
1193,MA20,MA120,RSI14
1194,MA20,MA120,RSI signal
1195,MA20,MA120,CCI
1196,MA20,MA120,A_Ratio
1197,MA20,MA120,B_Ratio
1198,MA20,MA120,ATR
1199,MA20,MA120,UpDI
1200,MA20,MA120,DownDI
1201,MA20,MA120,MFI
1202,MA20,MA120,Momentum
1203,MA20,MA120,Sonar
1204,MA20,MA120,Sonar_sig5
1205,MA20,MA120,STDEV
1206,MA20,MA120,Sigma
1207,MA20,MA120,TRIX
1208,MA20,MA120,VR
1209,MA20,MA120,WILLR
1210,MA20,MA120,Psy
1211,MA20,MA120,Disparity20
1212,MA20,MA120,Disparity60
1213,MA20,MA120,ADX
1214,MA20,MA120,ADOSC
1215,MA20,MA120,Volume_OSC
1216,MA20,MA120,upperband
1217,MA20,MA120,middleband
1218,MA20,MA120,lowerband
1219,MA20,MA5_gra,MA20_gra
1220,MA20,MA5_gra,MA60_gra
1221,MA20,MA5_gra,MA120_gra
1222,MA20,MA5_gra,V_MA5
1223,MA20,MA5_gra,V_MA20
1224,MA20,MA5_gra,V_MA60
1225,MA20,MA5_gra,V_MA120
1226,MA20,MA5_gra,EMA5
1227,MA20,MA5_gra,EMA20
1228,MA20,MA5_gra,EMA60
1229,MA20,MA5_gra,EMA120
1230,MA20,MA5_gra,MACD
1231,MA20,MA5_gra,MACD_sig9
1232,MA20,MA5_gra,MACD_OSC
1233,MA20,MA5_gra,Fast%K
1234,MA20,MA5_gra,Fast%D
1235,MA20,MA5_gra,Slow%K
1236,MA20,MA5_gra,Slow%D
1237,MA20,MA5_gra,RSI14
1238,MA20,MA5_gra,RSI signal
1239,MA20,MA5_gra,CCI
1240,MA20,MA5_gra,A_Ratio
1241,MA20,MA5_gra,B_Ratio
1242,MA20,MA5_gra,ATR
1243,MA20,MA5_gra,UpDI
1244,MA20,MA5_gra,DownDI
1245,MA20,MA5_gra,MFI
1246,MA20,MA5_gra,Momentum
1247,MA20,MA5_gra,Sonar
1248,MA20,MA5_gra,Sonar_sig5
1249,MA20,MA5_gra,STDEV
1250,MA20,MA5_gra,Sigma
1251,MA20,MA5_gra,TRIX
1252,MA20,MA5_gra,VR
1253,MA20,MA5_gra,WILLR
1254,MA20,MA5_gra,Psy
1255,MA20,MA5_gra,Disparity20
1256,MA20,MA5_gra,Disparity60
1257,MA20,MA5_gra,ADX
1258,MA20,MA5_gra,ADOSC
1259,MA20,MA5_gra,Volume_OSC
1260,MA20,MA5_gra,upperband
1261,MA20,MA5_gra,middleband
1262,MA20,MA5_gra,lowerband
1263,MA20,MA20_gra,MA60_gra
1264,MA20,MA20_gra,MA120_gra
1265,MA20,MA20_gra,V_MA5
1266,MA20,MA20_gra,V_MA20
1267,MA20,MA20_gra,V_MA60
1268,MA20,MA20_gra,V_MA120
1269,MA20,MA20_gra,EMA5
1270,MA20,MA20_gra,EMA20
1271,MA20,MA20_gra,EMA60
1272,MA20,MA20_gra,EMA120
1273,MA20,MA20_gra,MACD
1274,MA20,MA20_gra,MACD_sig9
1275,MA20,MA20_gra,MACD_OSC
1276,MA20,MA20_gra,Fast%K
1277,MA20,MA20_gra,Fast%D
1278,MA20,MA20_gra,Slow%K
1279,MA20,MA20_gra,Slow%D
1280,MA20,MA20_gra,RSI14
1281,MA20,MA20_gra,RSI signal
1282,MA20,MA20_gra,CCI
1283,MA20,MA20_gra,A_Ratio
1284,MA20,MA20_gra,B_Ratio
1285,MA20,MA20_gra,ATR
1286,MA20,MA20_gra,UpDI
1287,MA20,MA20_gra,DownDI
1288,MA20,MA20_gra,MFI
1289,MA20,MA20_gra,Momentum
1290,MA20,MA20_gra,Sonar
1291,MA20,MA20_gra,Sonar_sig5
1292,MA20,MA20_gra,STDEV
1293,MA20,MA20_gra,Sigma
1294,MA20,MA20_gra,TRIX
1295,MA20,MA20_gra,VR
1296,MA20,MA20_gra,WILLR
1297,MA20,MA20_gra,Psy
1298,MA20,MA20_gra,Disparity20
1299,MA20,MA20_gra,Disparity60
1300,MA20,MA20_gra,ADX
1301,MA20,MA20_gra,ADOSC
1302,MA20,MA20_gra,Volume_OSC
1303,MA20,MA20_gra,upperband
1304,MA20,MA20_gra,middleband
1305,MA20,MA20_gra,lowerband
1306,MA20,MA60_gra,MA120_gra
1307,MA20,MA60_gra,V_MA5
1308,MA20,MA60_gra,V_MA20
1309,MA20,MA60_gra,V_MA60
1310,MA20,MA60_gra,V_MA120
1311,MA20,MA60_gra,EMA5
1312,MA20,MA60_gra,EMA20
1313,MA20,MA60_gra,EMA60
1314,MA20,MA60_gra,EMA120
1315,MA20,MA60_gra,MACD
1316,MA20,MA60_gra,MACD_sig9
1317,MA20,MA60_gra,MACD_OSC
1318,MA20,MA60_gra,Fast%K
1319,MA20,MA60_gra,Fast%D
1320,MA20,MA60_gra,Slow%K
1321,MA20,MA60_gra,Slow%D
1322,MA20,MA60_gra,RSI14
1323,MA20,MA60_gra,RSI signal
1324,MA20,MA60_gra,CCI
1325,MA20,MA60_gra,A_Ratio
1326,MA20,MA60_gra,B_Ratio
1327,MA20,MA60_gra,ATR
1328,MA20,MA60_gra,UpDI
1329,MA20,MA60_gra,DownDI
1330,MA20,MA60_gra,MFI
1331,MA20,MA60_gra,Momentum
1332,MA20,MA60_gra,Sonar
1333,MA20,MA60_gra,Sonar_sig5
1334,MA20,MA60_gra,STDEV
1335,MA20,MA60_gra,Sigma
1336,MA20,MA60_gra,TRIX
1337,MA20,MA60_gra,VR
1338,MA20,MA60_gra,WILLR
1339,MA20,MA60_gra,Psy
1340,MA20,MA60_gra,Disparity20
1341,MA20,MA60_gra,Disparity60
1342,MA20,MA60_gra,ADX
1343,MA20,MA60_gra,ADOSC
1344,MA20,MA60_gra,Volume_OSC
1345,MA20,MA60_gra,upperband
1346,MA20,MA60_gra,middleband
1347,MA20,MA60_gra,lowerband
1348,MA20,MA120_gra,V_MA5
1349,MA20,MA120_gra,V_MA20
1350,MA20,MA120_gra,V_MA60
1351,MA20,MA120_gra,V_MA120
1352,MA20,MA120_gra,EMA5
1353,MA20,MA120_gra,EMA20
1354,MA20,MA120_gra,EMA60
1355,MA20,MA120_gra,EMA120
1356,MA20,MA120_gra,MACD
1357,MA20,MA120_gra,MACD_sig9
1358,MA20,MA120_gra,MACD_OSC
1359,MA20,MA120_gra,Fast%K
1360,MA20,MA120_gra,Fast%D
1361,MA20,MA120_gra,Slow%K
1362,MA20,MA120_gra,Slow%D
1363,MA20,MA120_gra,RSI14
1364,MA20,MA120_gra,RSI signal
1365,MA20,MA120_gra,CCI
1366,MA20,MA120_gra,A_Ratio
1367,MA20,MA120_gra,B_Ratio
1368,MA20,MA120_gra,ATR
1369,MA20,MA120_gra,UpDI
1370,MA20,MA120_gra,DownDI
1371,MA20,MA120_gra,MFI
1372,MA20,MA120_gra,Momentum
1373,MA20,MA120_gra,Sonar
1374,MA20,MA120_gra,Sonar_sig5
1375,MA20,MA120_gra,STDEV
1376,MA20,MA120_gra,Sigma
1377,MA20,MA120_gra,TRIX
1378,MA20,MA120_gra,VR
1379,MA20,MA120_gra,WILLR
1380,MA20,MA120_gra,Psy
1381,MA20,MA120_gra,Disparity20
1382,MA20,MA120_gra,Disparity60
1383,MA20,MA120_gra,ADX
1384,MA20,MA120_gra,ADOSC
1385,MA20,MA120_gra,Volume_OSC
1386,MA20,MA120_gra,upperband
1387,MA20,MA120_gra,middleband
1388,MA20,MA120_gra,lowerband
1389,MA20,V_MA5,V_MA20
1390,MA20,V_MA5,V_MA60
1391,MA20,V_MA5,V_MA120
1392,MA20,V_MA5,EMA5
1393,MA20,V_MA5,EMA20
1394,MA20,V_MA5,EMA60
1395,MA20,V_MA5,EMA120
1396,MA20,V_MA5,MACD
1397,MA20,V_MA5,MACD_sig9
1398,MA20,V_MA5,MACD_OSC
1399,MA20,V_MA5,Fast%K
1400,MA20,V_MA5,Fast%D
1401,MA20,V_MA5,Slow%K
1402,MA20,V_MA5,Slow%D
1403,MA20,V_MA5,RSI14
1404,MA20,V_MA5,RSI signal
1405,MA20,V_MA5,CCI
1406,MA20,V_MA5,A_Ratio
1407,MA20,V_MA5,B_Ratio
1408,MA20,V_MA5,ATR
1409,MA20,V_MA5,UpDI
1410,MA20,V_MA5,DownDI
1411,MA20,V_MA5,MFI
1412,MA20,V_MA5,Momentum
1413,MA20,V_MA5,Sonar
1414,MA20,V_MA5,Sonar_sig5
1415,MA20,V_MA5,STDEV
1416,MA20,V_MA5,Sigma
1417,MA20,V_MA5,TRIX
1418,MA20,V_MA5,VR
1419,MA20,V_MA5,WILLR
1420,MA20,V_MA5,Psy
1421,MA20,V_MA5,Disparity20
1422,MA20,V_MA5,Disparity60
1423,MA20,V_MA5,ADX
1424,MA20,V_MA5,ADOSC
1425,MA20,V_MA5,Volume_OSC
1426,MA20,V_MA5,upperband
1427,MA20,V_MA5,middleband
1428,MA20,V_MA5,lowerband
1429,MA20,V_MA20,V_MA60
1430,MA20,V_MA20,V_MA120
1431,MA20,V_MA20,EMA5
1432,MA20,V_MA20,EMA20
1433,MA20,V_MA20,EMA60
1434,MA20,V_MA20,EMA120
1435,MA20,V_MA20,MACD
1436,MA20,V_MA20,MACD_sig9
1437,MA20,V_MA20,MACD_OSC
1438,MA20,V_MA20,Fast%K
1439,MA20,V_MA20,Fast%D
1440,MA20,V_MA20,Slow%K
1441,MA20,V_MA20,Slow%D
1442,MA20,V_MA20,RSI14
1443,MA20,V_MA20,RSI signal
1444,MA20,V_MA20,CCI
1445,MA20,V_MA20,A_Ratio
1446,MA20,V_MA20,B_Ratio
1447,MA20,V_MA20,ATR
1448,MA20,V_MA20,UpDI
1449,MA20,V_MA20,DownDI
1450,MA20,V_MA20,MFI
1451,MA20,V_MA20,Momentum
1452,MA20,V_MA20,Sonar
1453,MA20,V_MA20,Sonar_sig5
1454,MA20,V_MA20,STDEV
1455,MA20,V_MA20,Sigma
1456,MA20,V_MA20,TRIX
1457,MA20,V_MA20,VR
1458,MA20,V_MA20,WILLR
1459,MA20,V_MA20,Psy
1460,MA20,V_MA20,Disparity20
1461,MA20,V_MA20,Disparity60
1462,MA20,V_MA20,ADX
1463,MA20,V_MA20,ADOSC
1464,MA20,V_MA20,Volume_OSC
1465,MA20,V_MA20,upperband
1466,MA20,V_MA20,middleband
1467,MA20,V_MA20,lowerband
1468,MA20,V_MA60,V_MA120
1469,MA20,V_MA60,EMA5
1470,MA20,V_MA60,EMA20
1471,MA20,V_MA60,EMA60
1472,MA20,V_MA60,EMA120
1473,MA20,V_MA60,MACD
1474,MA20,V_MA60,MACD_sig9
1475,MA20,V_MA60,MACD_OSC
1476,MA20,V_MA60,Fast%K
1477,MA20,V_MA60,Fast%D
1478,MA20,V_MA60,Slow%K
1479,MA20,V_MA60,Slow%D
1480,MA20,V_MA60,RSI14
1481,MA20,V_MA60,RSI signal
1482,MA20,V_MA60,CCI
1483,MA20,V_MA60,A_Ratio
1484,MA20,V_MA60,B_Ratio
1485,MA20,V_MA60,ATR
1486,MA20,V_MA60,UpDI
1487,MA20,V_MA60,DownDI
1488,MA20,V_MA60,MFI
1489,MA20,V_MA60,Momentum
1490,MA20,V_MA60,Sonar
1491,MA20,V_MA60,Sonar_sig5
1492,MA20,V_MA60,STDEV
1493,MA20,V_MA60,Sigma
1494,MA20,V_MA60,TRIX
1495,MA20,V_MA60,VR
1496,MA20,V_MA60,WILLR
1497,MA20,V_MA60,Psy
1498,MA20,V_MA60,Disparity20
1499,MA20,V_MA60,Disparity60
1500,MA20,V_MA60,ADX
1501,MA20,V_MA60,ADOSC
1502,MA20,V_MA60,Volume_OSC
1503,MA20,V_MA60,upperband
1504,MA20,V_MA60,middleband
1505,MA20,V_MA60,lowerband
1506,MA20,V_MA120,EMA5
1507,MA20,V_MA120,EMA20
1508,MA20,V_MA120,EMA60
1509,MA20,V_MA120,EMA120
1510,MA20,V_MA120,MACD
1511,MA20,V_MA120,MACD_sig9
1512,MA20,V_MA120,MACD_OSC
1513,MA20,V_MA120,Fast%K
1514,MA20,V_MA120,Fast%D
1515,MA20,V_MA120,Slow%K
1516,MA20,V_MA120,Slow%D
1517,MA20,V_MA120,RSI14
1518,MA20,V_MA120,RSI signal
1519,MA20,V_MA120,CCI
1520,MA20,V_MA120,A_Ratio
1521,MA20,V_MA120,B_Ratio
1522,MA20,V_MA120,ATR
1523,MA20,V_MA120,UpDI
1524,MA20,V_MA120,DownDI
1525,MA20,V_MA120,MFI
1526,MA20,V_MA120,Momentum
1527,MA20,V_MA120,Sonar
1528,MA20,V_MA120,Sonar_sig5
1529,MA20,V_MA120,STDEV
1530,MA20,V_MA120,Sigma
1531,MA20,V_MA120,TRIX
1532,MA20,V_MA120,VR
1533,MA20,V_MA120,WILLR
1534,MA20,V_MA120,Psy
1535,MA20,V_MA120,Disparity20
1536,MA20,V_MA120,Disparity60
1537,MA20,V_MA120,ADX
1538,MA20,V_MA120,ADOSC
1539,MA20,V_MA120,Volume_OSC
1540,MA20,V_MA120,upperband
1541,MA20,V_MA120,middleband
1542,MA20,V_MA120,lowerband
1543,MA20,EMA5,EMA20
1544,MA20,EMA5,EMA60
1545,MA20,EMA5,EMA120
1546,MA20,EMA5,MACD
1547,MA20,EMA5,MACD_sig9
1548,MA20,EMA5,MACD_OSC
1549,MA20,EMA5,Fast%K
1550,MA20,EMA5,Fast%D
1551,MA20,EMA5,Slow%K
1552,MA20,EMA5,Slow%D
1553,MA20,EMA5,RSI14
1554,MA20,EMA5,RSI signal
1555,MA20,EMA5,CCI
1556,MA20,EMA5,A_Ratio
1557,MA20,EMA5,B_Ratio
1558,MA20,EMA5,ATR
1559,MA20,EMA5,UpDI
1560,MA20,EMA5,DownDI
1561,MA20,EMA5,MFI
1562,MA20,EMA5,Momentum
1563,MA20,EMA5,Sonar
1564,MA20,EMA5,Sonar_sig5
1565,MA20,EMA5,STDEV
1566,MA20,EMA5,Sigma
1567,MA20,EMA5,TRIX
1568,MA20,EMA5,VR
1569,MA20,EMA5,WILLR
1570,MA20,EMA5,Psy
1571,MA20,EMA5,Disparity20
1572,MA20,EMA5,Disparity60
1573,MA20,EMA5,ADX
1574,MA20,EMA5,ADOSC
1575,MA20,EMA5,Volume_OSC
1576,MA20,EMA5,upperband
1577,MA20,EMA5,middleband
1578,MA20,EMA5,lowerband
1579,MA20,EMA20,EMA60
1580,MA20,EMA20,EMA120
1581,MA20,EMA20,MACD
1582,MA20,EMA20,MACD_sig9
1583,MA20,EMA20,MACD_OSC
1584,MA20,EMA20,Fast%K
1585,MA20,EMA20,Fast%D
1586,MA20,EMA20,Slow%K
1587,MA20,EMA20,Slow%D
1588,MA20,EMA20,RSI14
1589,MA20,EMA20,RSI signal
1590,MA20,EMA20,CCI
1591,MA20,EMA20,A_Ratio
1592,MA20,EMA20,B_Ratio
1593,MA20,EMA20,ATR
1594,MA20,EMA20,UpDI
1595,MA20,EMA20,DownDI
1596,MA20,EMA20,MFI
1597,MA20,EMA20,Momentum
1598,MA20,EMA20,Sonar
